country,region,region_code,province,province_code,comune,comune_code,population,total_deaths,expected_deaths,excess_deaths,excess_deaths_pct,excess_deaths_per_100,cases_2020_09_01,cases_2020_10_25,second_wave_cases,second_wave_cases_per_100k
Italy,Lombardy,3,Brescia,17,Trenzano,17190,5448,28,12.2,15.8,1.29508196721311,0.290014684287812,61,72,11,201.908957415565
Italy,Lombardy,3,Brescia,17,Treviso Bresciano,17191,519,3,2.2,0.8,0.363636363636364,0.154142581888247,8,9,1,192.678227360308
Italy,Lombardy,3,Brescia,17,Urago d'Oglio,17192,3751,24,8.8,15.2,1.72727272727273,0.405225273260464,54,65,11,293.255131964809
Italy,Lombardy,3,Brescia,17,Vallio Terme,17193,1441,5,3.4,1.6,0.470588235294118,0.111034004163775,16,17,1,69.3962526023595
Italy,Lombardy,3,Brescia,17,Verolanuova,17195,8190,92,29.8,62.2,2.08724832214765,0.75946275946276,171,188,17,207.570207570208
Italy,Lombardy,3,Brescia,17,Verolavecchia,17196,3758,33,10.2,22.8,2.23529411764706,0.606705694518361,47,60,13,345.928685470995
Italy,Lombardy,3,Brescia,17,Vestone,17197,4316,29,13.4,15.6,1.16417910447761,0.36144578313253,112,148,36,834.105653382762
Italy,Lombardy,3,Brescia,17,Vezza d'Oglio,17198,1444,7,4.8,2.2,0.458333333333334,0.152354570637119,28,32,4,277.008310249308
Italy,Lombardy,3,Brescia,17,Villa Carcina,17199,10792,51,35.8,15.2,0.424581005586592,0.140845070422535,165,177,12,111.19347664937
Italy,Lombardy,3,Brescia,17,Villachiara,17200,1416,11,4,7,1.75,0.494350282485876,19,20,1,70.6214689265537
Italy,Lombardy,3,Brescia,17,Villanuova sul Clisi,17201,5812,31,22.2,8.8,0.396396396396396,0.151410874053682,84,98,14,240.880935994494
Italy,Lombardy,3,Brescia,17,Vione,17202,667,10,3.6,6.4,1.77777777777778,0.95952023988006,17,17,0,0
Italy,Lombardy,3,Brescia,17,Visano,17203,1978,11,4.4,6.6,1.5,0.333670374115268,25,27,2,101.112234580384
Italy,Lombardy,3,Brescia,17,Vobarno,17204,8142,35,34.8,0.2,0.00574712643678166,0.00245639891918448,108,169,61,749.201670351265
Italy,Lombardy,3,Brescia,17,Zone,17205,1049,9,4.4,4.6,1.04545454545455,0.438512869399428,13,13,0,0
Italy,Lombardy,3,Como,13,Albavilla,13003,6354,28,25.8,2.2,0.0852713178294573,0.0346238589864652,54,91,37,582.310355681461
Italy,Lombardy,3,Como,13,Albese con Cassano,13004,4228,33,21,12,0.571428571428571,0.283822138126774,201,219,18,425.733207190161
Italy,Lombardy,3,Como,13,Albiolo,13005,2742,6,5.6,0.4,0.0714285714285714,0.0145878920495988,4,17,13,474.106491611962
Italy,Lombardy,3,Como,13,Alserio,13006,1265,2,2.8,-0.8,-0.285714285714286,-0.0632411067193676,11,15,4,316.205533596838
Italy,Lombardy,3,Como,13,Alta Valle Intelvi,13253,2946,17,12.2,4.8,0.39344262295082,0.162932790224033,35,45,10,339.443312966735
Italy,Lombardy,3,Como,13,Alzate Brianza,13007,4953,16,17.8,-1.8,-0.101123595505618,-0.0363416111447607,48,72,24,484.554815263477
Italy,Lombardy,3,Como,13,Anzano del Parco,13009,1812,8,5.8,2.2,0.379310344827586,0.121412803532009,7,23,16,883.002207505519
Italy,Lombardy,3,Como,13,Appiano Gentile,13010,7779,40,27.8,12.2,0.438848920863309,0.156832497750353,55,87,32,411.363928525517
Italy,Lombardy,3,Como,13,Argegno,13011,654,2,2.4,-0.4,-0.166666666666667,-0.0611620795107034,4,7,3,458.715596330275
Italy,Lombardy,3,Como,13,Arosio,13012,5087,45,21,24,1.14285714285714,0.471790839394535,104,132,28,550.422645960291
Italy,Lombardy,3,Como,13,Asso,13013,3579,20,13.4,6.6,0.492537313432836,0.184409052808047,31,50,19,530.87454596256
Italy,Lombardy,3,Como,13,Bellagio,13250,3707,42,19.2,22.8,1.1875,0.615052603183167,58,76,18,485.56784461829
Italy,Lombardy,3,Como,13,Beregazzo con Figliaro,13022,2767,18,8.8,9.2,1.04545454545455,0.332490061438381,81,90,9,325.262016624503
Italy,Lombardy,3,Como,13,Binago,13023,4831,17,13,4,0.307692307692308,0.0827985924239288,18,35,17,351.894017801697
Italy,Lombardy,3,Como,13,Blevio,13026,1184,5,3,2,0.666666666666667,0.168918918918919,9,9,0,0
Italy,Lombardy,3,Como,13,Bregnano,13028,6503,16,18.4,-2.4,-0.130434782608696,-0.036906043364601,26,58,32,492.080578194679
Italy,Lombardy,3,Como,13,Brenna,13029,2148,13,5,8,1.6,0.37243947858473,15,21,6,279.329608938548
Italy,Lombardy,3,Como,13,Brunate,13032,1710,7,5,2,0.4,0.116959064327485,9,13,4,233.918128654971
Italy,Lombardy,3,Como,13,Bulgarograsso,13034,4104,11,10.2,0.8,0.0784313725490198,0.0194931773879142,11,20,9,219.298245614035
Italy,Lombardy,3,Como,13,Cabiate,13035,7493,26,18.2,7.8,0.428571428571429,0.104097157346857,30,65,35,467.102629120513
Italy,Lombardy,3,Como,13,Cadorago,13036,7995,27,22.2,4.8,0.216216216216216,0.0600375234521576,32,64,32,400.250156347717
Italy,Lombardy,3,Como,13,Caglio,13037,483,2,4.2,-2.2,-0.523809523809524,-0.455486542443064,5,5,0,0
Italy,Lombardy,3,Como,13,Campione d'Italia,13040,1961,9,12.6,-3.6,-0.285714285714286,-0.183579806221316,4,13,9,458.949515553289
Italy,Lombardy,3,Como,13,Canzo,13042,5167,26,20.8,5.2,0.25,0.100638668473002,75,91,16,309.65744145539
Italy,Lombardy,3,Como,13,Capiago Intimiano,13043,5535,28,20,8,0.4,0.14453477868112,42,66,24,433.604336043361
Italy,Lombardy,3,Como,13,Carate Urio,13044,1168,4,5.2,-1.2,-0.230769230769231,-0.102739726027397,7,11,4,342.465753424658
Italy,Lombardy,3,Como,13,Carimate,13046,4512,14,10.6,3.4,0.320754716981132,0.075354609929078,25,52,27,598.404255319149
Italy,Lombardy,3,Como,13,Carlazzo,13047,3177,15,10.2,4.8,0.470588235294118,0.151085930122757,12,24,12,377.714825306893
Italy,Lombardy,3,Como,13,Carugo,13048,6635,25,17.2,7.8,0.453488372093023,0.117558402411454,28,60,32,482.290881688018
Italy,Lombardy,3,Como,13,Caslino d'Erba,13052,1649,8,7,1,0.142857142857143,0.0606428138265616,12,15,3,181.928441479685
Italy,Lombardy,3,Como,13,Casnate con Bernate,13053,4974,21,11.2,9.8,0.875,0.197024527543225,30,53,23,462.404503417772
Italy,Lombardy,3,Como,13,Cassina Rizzardi,13055,3351,13,8.6,4.4,0.511627906976744,0.131304088331841,23,49,26,775.887794688153
Italy,Lombardy,3,Como,13,Castelmarte,13058,1287,4,2.6,1.4,0.538461538461538,0.108780108780109,4,11,7,543.900543900544
Italy,Lombardy,3,Como,13,Centro Valle Intelvi,13254,3546,20,10.2,9.8,0.96078431372549,0.276367738296672,108,121,13,366.610265087422
Italy,Lombardy,3,Como,13,Cerano d'Intelvi,13063,536,4,2.6,1.4,0.538461538461538,0.261194029850746,4,5,1,186.567164179104
Italy,Lombardy,3,Como,13,Cermenate,13064,9236,40,28.2,11.8,0.418439716312057,0.1277609354699,58,88,30,324.81593763534
Italy,Lombardy,3,Como,13,Cernobbio,13065,6701,42,25.8,16.2,0.627906976744186,0.241754961945978,32,54,22,328.309207580958
Italy,Lombardy,3,Como,13,Cirimido,13068,2136,5,5.2,-0.2,-0.0384615384615385,-0.00936329588014981,8,14,6,280.898876404494
Italy,Lombardy,3,Como,13,Colonno,13074,506,8,1.8,6.2,3.44444444444444,1.22529644268775,6,6,0,0
Italy,Lombardy,3,Como,13,Colverde,13251,5416,20,14.6,5.4,0.36986301369863,0.0997045790251108,16,37,21,387.740029542098
Italy,Lombardy,3,Como,13,Como,13075,82522,446,322,124,0.385093167701863,0.150262960180316,550,974,424,513.802379971402
Italy,Lombardy,3,Como,13,Corrido,13077,831,4,2.2,1.8,0.818181818181818,0.216606498194946,5,8,3,361.01083032491
Italy,Lombardy,3,Como,13,Dizzasco,13087,619,11,4,7,1.75,1.13085621970921,38,39,1,161.550888529887
Italy,Lombardy,3,Como,13,Domaso,13089,1479,6,7.2,-1.2,-0.166666666666667,-0.0811359026369168,11,11,0,0
Italy,Lombardy,3,Como,13,Dongo,13090,3356,25,15.6,9.4,0.602564102564103,0.280095351609058,73,80,7,208.581644815256
Italy,Lombardy,3,Como,13,Erba,13095,16323,127,73.2,53.8,0.734972677595629,0.329596275194511,279,327,48,294.063591251608
Italy,Lombardy,3,Como,13,Eupilio,13097,2592,11,7.2,3.8,0.527777777777778,0.146604938271605,17,24,7,270.061728395062
Italy,Lombardy,3,Como,13,Faggeto Lario,13098,1207,1,3.4,-2.4,-0.705882352941176,-0.19884009942005,5,7,2,165.700082850041
Italy,Lombardy,3,Como,13,Faloppio,13099,4763,17,12.6,4.4,0.349206349206349,0.092378752886836,11,28,17,356.917908880957
Italy,Lombardy,3,Como,13,Figino Serenza,13101,5148,17,14.8,2.2,0.148648648648649,0.0427350427350427,30,52,22,427.350427350427
Italy,Lombardy,3,Como,13,Fino Mornasco,13102,9860,41,28.8,12.2,0.423611111111111,0.123732251521298,59,114,55,557.809330628803
Italy,Lombardy,3,Como,13,Garzeno,13106,739,7,4.4,2.6,0.590909090909091,0.351826792963464,11,12,1,135.31799729364
Italy,Lombardy,3,Como,13,Gera Lario,13107,1037,5,3.8,1.2,0.315789473684211,0.115718418514947,6,9,3,289.296046287367
Italy,Lombardy,3,Como,13,Grandate,13110,2842,9,10.4,-1.4,-0.134615384615385,-0.0492610837438424,23,48,25,879.662209711471
Italy,Lombardy,3,Como,13,Gravedona ed Uniti,13249,4197,19,17.6,1.4,0.0795454545454544,0.033357159876102,58,64,6,142.959256611866
Italy,Lombardy,3,Como,13,Guanzate,13114,5805,18,15.6,2.4,0.153846153846154,0.041343669250646,26,46,20,344.530577088717
Italy,Lombardy,3,Como,13,Inverigo,13118,9186,31,24,7,0.291666666666667,0.0762029174831265,69,118,49,533.420422381886
Italy,Lombardy,3,Como,13,Laglio,13119,918,4,3.6,0.4,0.111111111111111,0.0435729847494553,10,13,3,326.797385620915
Italy,Lombardy,3,Como,13,Lambrugo,13121,2538,5,7.6,-2.6,-0.342105263157895,-0.102442868400315,14,19,5,197.005516154452
Italy,Lombardy,3,Como,13,Lasnigo,13123,473,3,2,1,0.5,0.211416490486258,6,9,3,634.249471458774
Italy,Lombardy,3,Como,13,Lezzeno,13126,2050,20,10,10,1,0.487804878048781,21,30,9,439.024390243902
Italy,Lombardy,3,Como,13,Limido Comasco,13128,3853,7,9.6,-2.6,-0.270833333333333,-0.0674798858032702,10,25,15,389.307033480405
Italy,Lombardy,3,Como,13,Lipomo,13129,5971,27,16.2,10.8,0.666666666666667,0.180874225422877,40,69,29,485.680790487356
Italy,Lombardy,3,Como,13,Locate Varesino,13131,4355,14,14.6,-0.599999999999999,-0.0410958904109588,-0.0137772675086108,10,30,20,459.242250287027
Italy,Lombardy,3,Como,13,Lomazzo,13133,9988,44,28.6,15.4,0.538461538461538,0.154185022026432,34,77,43,430.516619943933
Italy,Lombardy,3,Como,13,Longone al Segrino,13134,1918,5,4,1,0.25,0.0521376433785193,16,25,9,469.238790406674
Italy,Lombardy,3,Como,13,Luisago,13135,2724,14,6.2,7.8,1.25806451612903,0.286343612334802,8,20,12,440.528634361234
Italy,Lombardy,3,Como,13,Lurago d'Erba,13136,5366,23,14.2,8.8,0.619718309859155,0.163995527394707,24,49,25,465.896384644055
Italy,Lombardy,3,Como,13,Lurago Marinone,13137,2626,8,6.8,1.2,0.176470588235294,0.0456968773800457,8,16,8,304.645849200305
Italy,Lombardy,3,Como,13,Lurate Caccivio,13138,9846,42,27.4,14.6,0.532846715328467,0.148283566930733,24,79,55,558.602478163721
Italy,Lombardy,3,Como,13,Mariano Comense,13143,25191,102,62.4,39.6,0.634615384615385,0.15719899964273,137,287,150,595.45075622246
Italy,Lombardy,3,Como,13,Maslianico,13144,3331,18,9.8,8.2,0.836734693877551,0.246172320624437,10,23,13,390.273191233864
Italy,Lombardy,3,Como,13,Menaggio,13145,3101,20,16.8,3.2,0.19047619047619,0.103192518542406,22,35,13,419.219606578523
Italy,Lombardy,3,Como,13,Merone,13147,4106,13,10.8,2.2,0.203703703703704,0.0535801266439357,32,53,21,511.446663419386
Italy,Lombardy,3,Como,13,Montano Lucino,13154,5274,14,10.8,3.2,0.296296296296296,0.0606750094804702,22,47,25,474.023511566174
Italy,Lombardy,3,Como,13,Montorfano,13157,2549,8,8.2,-0.2,-0.0243902439024389,-0.00784621420164771,11,21,10,392.310710082385
Italy,Lombardy,3,Como,13,Mozzate,13159,8960,26,24.2,1.8,0.0743801652892562,0.0200892857142857,31,94,63,703.125
Italy,Lombardy,3,Como,13,Musso,13160,972,2,4.2,-2.2,-0.523809523809524,-0.226337448559671,11,16,5,514.40329218107
Italy,Lombardy,3,Como,13,Nesso,13161,1212,9,5.6,3.4,0.607142857142857,0.280528052805281,5,6,1,82.5082508250825
Italy,Lombardy,3,Como,13,Novedrate,13163,2853,5,7,-2,-0.285714285714286,-0.0701016473887136,10,15,5,175.254118471784
Italy,Lombardy,3,Como,13,Olgiate Comasco,13165,11682,53,34.8,18.2,0.522988505747127,0.155795240541003,48,94,46,393.76819037836
Italy,Lombardy,3,Como,13,Oltrona di San Mamette,13169,2379,7,5.8,1.2,0.206896551724138,0.0504413619167718,7,27,20,840.689365279529
Italy,Lombardy,3,Como,13,Orsenigo,13170,2736,12,4.2,7.8,1.85714285714286,0.285087719298246,12,22,10,365.497076023392
Italy,Lombardy,3,Como,13,Pianello del Lario,13183,1042,11,4.8,6.2,1.29166666666667,0.595009596928983,9,12,3,287.907869481766
Italy,Lombardy,3,Como,13,Plesio,13185,832,2,3.4,-1.4,-0.411764705882353,-0.168269230769231,5,6,1,120.192307692308
Italy,Lombardy,3,Como,13,Pognana Lario,13186,681,4,2.6,1.4,0.538461538461538,0.205580029368576,4,8,4,587.371512481645
Italy,Lombardy,3,Como,13,Ponte Lambro,13188,4326,19,12.2,6.8,0.557377049180328,0.157189089227924,20,41,21,485.436893203884
Italy,Lombardy,3,Como,13,Porlezza,13189,4964,31,17.4,13.6,0.781609195402299,0.273972602739726,87,100,13,261.885576148268
Italy,Lombardy,3,Como,13,Proserpio,13192,927,4,2.8,1.2,0.428571428571429,0.129449838187702,7,12,5,539.374325782093
Italy,Lombardy,3,Como,13,Ronago,13199,1716,9,3.8,5.2,1.36842105263158,0.303030303030303,6,8,2,116.550116550117
Italy,Lombardy,3,Como,13,Rovello Porro,13202,6144,23,20,3,0.15,0.048828125,25,74,49,797.526041666667
Italy,Lombardy,3,Como,13,Sala Comacina,13203,507,23,11.8,11.2,0.949152542372881,2.20907297830375,39,41,2,394.477317554241
Italy,Lombardy,3,Como,13,San Fermo della Battaglia,13206,7820,37,24.4,12.6,0.516393442622951,0.161125319693095,38,69,31,396.419437340153
Italy,Lombardy,3,Como,13,San Nazzaro Val Cavargna,13207,298,1,1.4,-0.4,-0.285714285714286,-0.134228187919463,6,6,0,0
Italy,Lombardy,3,Como,13,San Siro,13248,1724,12,9.4,2.6,0.276595744680851,0.150812064965197,12,17,5,290.023201856149
Italy,Lombardy,3,Como,13,Schignano,13211,858,10,4.4,5.6,1.27272727272727,0.652680652680653,4,4,0,0
Italy,Lombardy,3,Como,13,Senna Comasco,13212,3182,10,6.2,3.8,0.612903225806452,0.119421747328724,16,24,8,251.414204902577
Italy,Lombardy,3,Como,13,Solbiate con Cagno,13255,4658,23,10.6,12.4,1.16981132075472,0.266208673250322,38,57,19,407.900386431945
Italy,Lombardy,3,Como,13,Sorico,13216,1263,8,6.8,1.2,0.176470588235294,0.0950118764845606,8,10,2,158.353127474268
Italy,Lombardy,3,Como,13,Tavernerio,13222,5805,26,16.8,9.2,0.547619047619047,0.15848406546081,71,92,21,361.757105943152
Italy,Lombardy,3,Como,13,Torno,13223,1153,8,6.6,1.4,0.212121212121212,0.121422376409367,7,15,8,693.842150910668
Italy,Lombardy,3,Como,13,Tremezzina,13252,5141,36,14,22,1.57142857142857,0.427932308889321,52,65,13,252.869091616417
Italy,Lombardy,3,Como,13,Turate,13227,9507,34,24.8,9.2,0.370967741935484,0.0967708004628169,57,108,51,536.446828652572
Italy,Lombardy,3,Como,13,Uggiate-Trevano,13228,4957,19,18,1,0.0555555555555556,0.0201734920314707,12,22,10,201.734920314706
Italy,Lombardy,3,Como,13,Valbrona,13229,2639,18,11.8,6.2,0.525423728813559,0.234937476316787,22,26,4,151.572565365669
Italy,Lombardy,3,Como,13,Valmorea,13232,2683,13,6.8,6.2,0.911764705882353,0.231084606783451,28,30,2,74.5434215430488
Italy,Lombardy,3,Como,13,Valsolda,13234,1530,8,7,1,0.142857142857143,0.065359477124183,8,10,2,130.718954248366
Italy,Lombardy,3,Como,13,Veniano,13238,3053,5,9.4,-4.4,-0.468085106382979,-0.144120537176548,10,18,8,262.037340320996
Italy,Lombardy,3,Como,13,Vercana,13239,747,4,2.8,1.2,0.428571428571429,0.160642570281125,4,5,1,133.868808567604
Italy,Lombardy,3,Como,13,Vertemate con Minoprio,13242,4138,17,10.6,6.4,0.60377358490566,0.154664088931851,18,35,17,410.82648622523
Italy,Lombardy,3,Como,13,Villa Guardia,13245,8018,20,24.4,-4.4,-0.180327868852459,-0.0548765278124221,35,69,34,424.045896732352
Italy,Lombardy,3,Cremona,19,Acquanegra Cremonese,19001,1173,27,7,20,2.85714285714286,1.70502983802217,39,44,5,426.257459505541
Italy,Lombardy,3,Cremona,19,Agnadello,19002,3918,21,9,12,1.33333333333333,0.306278713629403,45,59,14,357.32516590097
Italy,Lombardy,3,Cremona,19,Annicco,19003,2036,22,7.8,14.2,1.82051282051282,0.697445972495088,59,61,2,98.2318271119843
Italy,Lombardy,3,Cremona,19,Azzanello,19004,624,9,4,5,1.25,0.801282051282051,14,14,0,0
Italy,Lombardy,3,Cremona,19,Bagnolo Cremasco,19005,4885,31,16.6,14.4,0.867469879518072,0.294779938587513,50,75,25,511.770726714432
Italy,Lombardy,3,Cremona,19,Bonemerse,19006,1503,6,5.2,0.8,0.153846153846154,0.053226879574185,41,52,11,731.869594145043
Italy,Lombardy,3,Cremona,19,Bordolano,19007,596,1,1.4,-0.4,-0.285714285714286,-0.0671140939597316,18,18,0,0
Italy,Lombardy,3,Cremona,19,Calvatone,19009,1194,6,4.4,1.6,0.363636363636364,0.134003350083752,18,22,4,335.00837520938
Italy,Lombardy,3,Cremona,19,Camisano,19010,1245,9,3.6,5.4,1.5,0.433734939759036,16,21,5,401.606425702811
Italy,Lombardy,3,Cremona,19,Campagnola Cremasca,19011,676,2,1.2,0.8,0.666666666666667,0.118343195266272,4,9,5,739.644970414201
Italy,Lombardy,3,Cremona,19,Capergnanica,19012,2158,15,6.6,8.4,1.27272727272727,0.389249304911956,26,30,4,185.356811862836
Italy,Lombardy,3,Cremona,19,Cappella Cantone,19013,546,6,1.8,4.2,2.33333333333333,0.769230769230769,11,12,1,183.150183150183
Italy,Lombardy,3,Cremona,19,Cappella de' Picenardi,19014,410,6,1.8,4.2,2.33333333333333,1.02439024390244,5,5,0,0
Italy,Lombardy,3,Cremona,19,Capralba,19015,2324,20,5.6,14.4,2.57142857142857,0.619621342512909,21,23,2,86.0585197934596
Italy,Lombardy,3,Cremona,19,Casalbuttano ed Uniti,19016,3810,103,30.8,72.2,2.34415584415584,1.89501312335958,163,166,3,78.740157480315
Italy,Lombardy,3,Cremona,19,Casale Cremasco-Vidolasco,19017,1867,7,4.4,2.6,0.590909090909091,0.13926084627745,19,26,7,374.933047670059
Italy,Lombardy,3,Cremona,19,Casaletto Ceredano,19018,1152,13,4,9,2.25,0.78125,15,16,1,86.8055555555556
Italy,Lombardy,3,Cremona,19,Casaletto di Sopra,19019,541,3,1.8,1.2,0.666666666666667,0.22181146025878,7,8,1,184.842883548983
Italy,Lombardy,3,Cremona,19,Casaletto Vaprio,19020,1802,13,4.2,8.8,2.0952380952381,0.48834628190899,34,37,3,166.481687014428
Italy,Lombardy,3,Cremona,19,Casalmaggiore,19021,15445,121,51,70,1.37254901960784,0.453221107154419,318,364,46,297.831013272904
Italy,Lombardy,3,Cremona,19,Casalmorano,19022,1622,37,9.2,27.8,3.02173913043478,1.71393341553637,55,57,2,123.304562268804
Italy,Lombardy,3,Cremona,19,Casteldidone,19023,570,3,2.2,0.8,0.363636363636364,0.140350877192982,5,6,1,175.438596491228
Italy,Lombardy,3,Cremona,19,Castelleone,19025,9483,106,34,72,2.11764705882353,0.759253400822525,266,306,40,421.807444901402
Italy,Lombardy,3,Cremona,19,Castelverde,19026,5685,74,24.4,49.6,2.0327868852459,0.872471416007036,133,138,5,87.9507475813545
Italy,Lombardy,3,Cremona,19,Cella Dati,19028,500,2,1.8,0.2,0.111111111111111,0.04,6,6,0,0
Italy,Lombardy,3,Cremona,19,Chieve,19029,2271,17,3.4,13.6,4,0.598855129898723,18,24,6,264.200792602378
Italy,Lombardy,3,Cremona,19,Cicognolo,19030,927,2,3,-1,-0.333333333333333,-0.107874865156419,17,18,1,107.874865156419
Italy,Lombardy,3,Cremona,19,Cingia de' Botti,19031,1220,54,12.4,41.6,3.35483870967742,3.40983606557377,89,89,0,0
Italy,Lombardy,3,Cremona,19,Corte de' Cortesi con Cignone,19032,1082,11,2.4,8.6,3.58333333333333,0.794824399260628,15,17,2,184.842883548983
Italy,Lombardy,3,Cremona,19,Corte de' Frati,19033,1370,16,4.4,11.6,2.63636363636364,0.846715328467153,39,45,6,437.956204379562
Italy,Lombardy,3,Cremona,19,Credera Rubbiano,19034,1572,7,5.4,1.6,0.296296296296296,0.101781170483461,20,24,4,254.452926208651
Italy,Lombardy,3,Cremona,19,Crema,19035,34487,359,121.8,237.2,1.94745484400657,0.687795401165657,540,680,140,405.950068141619
Italy,Lombardy,3,Cremona,19,Cremona,19036,72680,683,278,405,1.4568345323741,0.557237204182719,1579,1748,169,232.526141992295
Italy,Lombardy,3,Cremona,19,Cremosano,19037,1753,11,5,6,1.2,0.342270393610953,16,18,2,114.090131203651
Italy,Lombardy,3,Cremona,19,Cumignano sul Naviglio,19039,437,5,1.8,3.2,1.77777777777778,0.732265446224256,6,6,0,0
Italy,Lombardy,3,Cremona,19,Dovera,19041,3825,15,13.4,1.6,0.119402985074627,0.0418300653594771,36,46,10,261.437908496732
Italy,Lombardy,3,Cremona,19,Fiesco,19043,1200,6,3.6,2.4,0.666666666666667,0.2,23,25,2,166.666666666667
Italy,Lombardy,3,Cremona,19,Formigara,19044,1047,6,2.8,3.2,1.14285714285714,0.305635148042025,20,29,9,859.598853868195
Italy,Lombardy,3,Cremona,19,Gabbioneta-Binanuova,19045,870,5,4,1,0.25,0.114942528735632,22,28,6,689.655172413793
Italy,Lombardy,3,Cremona,19,Gadesco-Pieve Delmona,19046,1954,11,4.6,6.4,1.39130434782609,0.327533265097236,28,35,7,358.239508700102
Italy,Lombardy,3,Cremona,19,Genivolta,19047,1175,10,3.6,6.4,1.77777777777778,0.54468085106383,11,13,2,170.212765957447
Italy,Lombardy,3,Cremona,19,Gerre de' Caprioli,19048,1329,8,2.4,5.6,2.33333333333333,0.421369450714823,29,33,4,300.978179082017
Italy,Lombardy,3,Cremona,19,Gombito,19049,621,6,2.8,3.2,1.14285714285714,0.515297906602255,8,8,0,0
Italy,Lombardy,3,Cremona,19,Grontardo,19050,1487,8,3.6,4.4,1.22222222222222,0.295897780766644,20,22,2,134.498991257566
Italy,Lombardy,3,Cremona,19,Grumello Cremonese ed Uniti,19051,1748,18,6,12,2,0.68649885583524,29,33,4,228.83295194508
Italy,Lombardy,3,Cremona,19,Gussola,19052,2710,29,9.4,19.6,2.08510638297872,0.723247232472325,44,46,2,73.8007380073801
Italy,Lombardy,3,Cremona,19,Isola Dovarese,19053,1168,23,7.2,15.8,2.19444444444444,1.3527397260274,32,33,1,85.6164383561644
Italy,Lombardy,3,Cremona,19,Izano,19054,1988,9,5.2,3.8,0.730769230769231,0.191146881287726,24,31,7,352.112676056338
Italy,Lombardy,3,Cremona,19,Madignano,19055,2838,19,7,12,1.71428571428571,0.422832980972516,35,38,3,105.708245243129
Italy,Lombardy,3,Cremona,19,Malagnino,19056,1719,12,3.8,8.2,2.15789473684211,0.477021524141943,30,34,4,232.693426410704
Italy,Lombardy,3,Cremona,19,Martignana di Po,19057,2069,13,4.6,8.4,1.82608695652174,0.405993233446109,31,37,6,289.995166747221
Italy,Lombardy,3,Cremona,19,Monte Cremasco,19058,2290,14,5,9,1.8,0.393013100436681,15,21,6,262.008733624454
Italy,Lombardy,3,Cremona,19,Montodine,19059,2503,17,8,9,1.125,0.359568517778666,46,53,7,279.66440271674
Italy,Lombardy,3,Cremona,19,Moscazzano,19060,753,6,4,2,0.5,0.265604249667995,6,6,0,0
Italy,Lombardy,3,Cremona,19,Offanengo,19062,6084,64,18,46,2.55555555555556,0.756081525312295,102,119,17,279.421433267587
Italy,Lombardy,3,Cremona,19,Olmeneta,19063,946,10,2.4,7.6,3.16666666666667,0.80338266384778,20,20,0,0
Italy,Lombardy,3,Cremona,19,Ostiano,19064,2880,25,13.4,11.6,0.865671641791045,0.402777777777778,72,73,1,34.7222222222222
Italy,Lombardy,3,Cremona,19,Paderno Ponchielli,19065,1407,20,4.4,15.6,3.54545454545455,1.10874200426439,26,33,7,497.512437810945
Italy,Lombardy,3,Cremona,19,Palazzo Pignano,19066,3817,21,8,13,1.625,0.340581608593136,24,39,15,392.978779145926
Italy,Lombardy,3,Cremona,19,Pandino,19067,9033,75,29.8,45.2,1.51677852348993,0.500387468172257,113,148,35,387.468172257279
Italy,Lombardy,3,Cremona,19,Persico Dosimo,19068,3389,13,8.8,4.2,0.477272727272727,0.12393036293892,75,82,7,206.5506048982
Italy,Lombardy,3,Cremona,19,Pescarolo ed Uniti,19069,1525,7,4.8,2.2,0.458333333333333,0.144262295081967,23,24,1,65.5737704918033
Italy,Lombardy,3,Cremona,19,Pessina Cremonese,19070,632,3,2.2,0.8,0.363636363636364,0.126582278481013,4,6,2,316.455696202532
Italy,Lombardy,3,Cremona,19,Piadena Drizzona,19116,3986,45,16.2,28.8,1.77777777777778,0.722528850978424,56,62,6,150.526843953838
Italy,Lombardy,3,Cremona,19,Pianengo,19072,2519,13,6,7,1.16666666666667,0.277888050813815,37,43,6,238.189757840413
Italy,Lombardy,3,Cremona,19,Pieranica,19073,1133,9,5.2,3.8,0.730769230769231,0.335392762577229,10,11,1,88.261253309797
Italy,Lombardy,3,Cremona,19,Pieve d'Olmi,19074,1277,9,3.6,5.4,1.5,0.422866092404072,25,29,4,313.234142521535
Italy,Lombardy,3,Cremona,19,Pieve San Giacomo,19075,1596,10,5,5,1,0.31328320802005,21,23,2,125.31328320802
Italy,Lombardy,3,Cremona,19,Pizzighettone,19076,6432,74,25.4,48.6,1.91338582677165,0.755597014925373,152,177,25,388.681592039801
Italy,Lombardy,3,Cremona,19,Pozzaglio ed Uniti,19077,1470,8,4.6,3.4,0.739130434782609,0.231292517006803,24,29,5,340.136054421769
Italy,Lombardy,3,Cremona,19,Quintano,19078,913,10,1.4,8.6,6.14285714285714,0.941949616648412,22,22,0,0
Italy,Lombardy,3,Cremona,19,Ricengo,19079,1731,6,3.6,2.4,0.666666666666667,0.138648180242634,12,13,1,57.7700751010976
Italy,Lombardy,3,Cremona,19,Ripalta Arpina,19080,997,8,4,4,1,0.401203610832498,17,19,2,200.601805416249
Italy,Lombardy,3,Cremona,19,Ripalta Cremasca,19081,3397,22,10.8,11.2,1.03703703703704,0.329702678834266,54,64,10,294.377391816309
Italy,Lombardy,3,Cremona,19,Rivarolo del Re ed Uniti,19083,1940,15,7.2,7.8,1.08333333333333,0.402061855670103,25,26,1,51.5463917525773
